[27-Mar-23 20:51:53] | INFO | py-sc-kpm | ScServer connected by url 'ws://localhost:8090'
[29-Mar-23 19:07:11] | INFO | py-sc-kpm | StreetTranslatorModule was registered
[29-Mar-23 19:07:11] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByDistrictAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 19:07:11] | INFO | py-sc-kpm | SearchKindergartensByDistrictModule was registered
[29-Mar-23 19:07:11] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByRegionAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 19:07:11] | INFO | py-sc-kpm | SearchKindergartensByRegionModule was registered
[29-Mar-23 19:07:11] | INFO | py-sc-kpm | ScServer registered modules successfully
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | ScServer connected by url 'ws://localhost:8090'
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type ScType(0x821): ScAddr(2279)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'exact_value' identifier with type ScType(0x821): ScAddr(309241)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'rrel_dynamic_argument' identifier with type ScType(0x221): ScAddr(656153)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'rrel_1' identifier with type ScType(0x221): ScAddr(357)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'rrel_2' identifier with type ScType(0x221): ScAddr(485)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'nrel_basic_sequence' identifier with type ScType(0x421): ScAddr(271461)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'nrel_system_identifier' identifier with type ScType(0x421): ScAddr(3)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'nrel_answer' identifier with type ScType(0x421): ScAddr(13210)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'concept_filename' identifier with type ScType(0x821): ScAddr(656005)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_finished' identifier with type ScType(0x821): ScAddr(29855)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_finished_successfully' identifier with type ScType(0x821): ScAddr(13754)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_finished_unsuccessfully' identifier with type ScType(0x821): ScAddr(17027)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'action_get_lake_by_area' identifier with type ScType(0x821): ScAddr(28071)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'action_generate_osm_query' identifier with type ScType(0x821): ScAddr(61927)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'action_search_banks_by_type' identifier with type ScType(0x821): ScAddr(1416)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'action_search_banks_by_city' identifier with type ScType(0x821): ScAddr(58919)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'action_street_translator' identifier with type ScType(0x821): ScAddr(8647)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'action_get_kindergartens_by_district' identifier with type ScType(0x821): ScAddr(5767)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'action_get_kindergartens_by_region' identifier with type ScType(0x821): ScAddr(2119)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[29-Mar-23 19:09:56] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | ScServer added modules LakesModule(ClassicScAgent(action_class_name='action_get_lake_by_area')), OpenStreetMapModule(ClassicScAgent(action_class_name='action_generate_osm_query')), SearchBanksByTypeModule(ClassicScAgent(action_class_name='action_search_banks_by_type')), SearchBanksByCityModule(ClassicScAgent(action_class_name='action_search_banks_by_city')), StreetTranslatorModule(ClassicScAgent(action_class_name='action_street_translator')), SearchKindergartensByDistrictModule(ClassicScAgent(action_class_name='action_get_kindergartens_by_district')), SearchKindergartensByRegionModule(ClassicScAgent(action_class_name='action_get_kindergartens_by_region'))
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | ScEvent of GetLakesByAreaAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | LakesModule was registered
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | ScEvent of OpenStreetMapAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | OpenStreetMapModule was registered
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | ScEvent of SearchBanksByTypeAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | SearchBanksByTypeModule was registered
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | ScEvent of SearchBanksByCityAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | SearchBanksByCityModule was registered
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | ScEvent of StreetTranslatorExecuteAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | StreetTranslatorModule was registered
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByDistrictAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | SearchKindergartensByDistrictModule was registered
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByRegionAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | SearchKindergartensByRegionModule was registered
[29-Mar-23 19:09:56] | INFO | py-sc-kpm | ScServer registered modules successfully
[29-Mar-23 19:10:21] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 19:10:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 19:10:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 19:10:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 19:10:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 19:10:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 19:10:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 19:10:37] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 19:10:37] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 19:10:37] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 19:10:37] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 19:10:37] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 19:10:37] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 19:10:37] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | ScServer connected by url 'ws://localhost:8090'
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type ScType(0x821): ScAddr(2279)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'exact_value' identifier with type ScType(0x821): ScAddr(309241)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'rrel_dynamic_argument' identifier with type ScType(0x221): ScAddr(656153)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'rrel_1' identifier with type ScType(0x221): ScAddr(357)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'rrel_2' identifier with type ScType(0x221): ScAddr(485)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'nrel_basic_sequence' identifier with type ScType(0x421): ScAddr(271461)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'nrel_system_identifier' identifier with type ScType(0x421): ScAddr(3)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'nrel_answer' identifier with type ScType(0x421): ScAddr(13210)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'concept_filename' identifier with type ScType(0x821): ScAddr(656005)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_finished' identifier with type ScType(0x821): ScAddr(29855)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_finished_successfully' identifier with type ScType(0x821): ScAddr(13754)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_finished_unsuccessfully' identifier with type ScType(0x821): ScAddr(17027)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'action_get_lake_by_area' identifier with type ScType(0x821): ScAddr(28071)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'action_generate_osm_query' identifier with type ScType(0x821): ScAddr(61927)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'action_search_banks_by_type' identifier with type ScType(0x821): ScAddr(1416)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'action_search_banks_by_city' identifier with type ScType(0x821): ScAddr(58919)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'action_street_translator' identifier with type ScType(0x821): ScAddr(8647)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'action_get_kindergartens_by_district' identifier with type ScType(0x821): ScAddr(5767)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'action_get_kindergartens_by_region' identifier with type ScType(0x821): ScAddr(2119)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[29-Mar-23 20:16:28] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | ScServer added modules LakesModule(ClassicScAgent(action_class_name='action_get_lake_by_area')), OpenStreetMapModule(ClassicScAgent(action_class_name='action_generate_osm_query')), SearchBanksByTypeModule(ClassicScAgent(action_class_name='action_search_banks_by_type')), SearchBanksByCityModule(ClassicScAgent(action_class_name='action_search_banks_by_city')), StreetTranslatorModule(ClassicScAgent(action_class_name='action_street_translator')), SearchKindergartensByDistrictModule(ClassicScAgent(action_class_name='action_get_kindergartens_by_district')), SearchKindergartensByRegionModule(ClassicScAgent(action_class_name='action_get_kindergartens_by_region'))
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | ScEvent of GetLakesByAreaAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | LakesModule was registered
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | ScEvent of OpenStreetMapAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | OpenStreetMapModule was registered
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | ScEvent of SearchBanksByTypeAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | SearchBanksByTypeModule was registered
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | ScEvent of SearchBanksByCityAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | SearchBanksByCityModule was registered
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | ScEvent of StreetTranslatorExecuteAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | StreetTranslatorModule was registered
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByDistrictAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | SearchKindergartensByDistrictModule was registered
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByRegionAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | SearchKindergartensByRegionModule was registered
[29-Mar-23 20:16:28] | INFO | py-sc-kpm | ScServer registered modules successfully
[29-Mar-23 20:17:11] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:17:11] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:17:11] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:17:11] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:17:11] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:17:11] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:17:11] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:17:40] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:17:40] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:17:40] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:17:40] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:17:40] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:17:40] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:17:40] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:18:58] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:18:58] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:18:58] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:18:58] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:18:58] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:18:58] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:18:58] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:19:15] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:19:15] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:19:15] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:19:15] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:19:15] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:19:15] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[29-Mar-23 20:19:15] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[30-Mar-23 10:10:38] | INFO | py-sc-kpm | ScServer connected by url 'ws://localhost:8090'
[30-Mar-23 10:10:38] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type ScType(0x821): ScAddr(2279)
[30-Mar-23 10:10:38] | DEBUG | py-sc-kpm | Resolved 'exact_value' identifier with type ScType(0x821): ScAddr(309241)
[30-Mar-23 10:10:38] | DEBUG | py-sc-kpm | Resolved 'rrel_dynamic_argument' identifier with type ScType(0x221): ScAddr(656153)
[30-Mar-23 10:10:38] | DEBUG | py-sc-kpm | Resolved 'rrel_1' identifier with type ScType(0x221): ScAddr(357)
[30-Mar-23 10:10:38] | DEBUG | py-sc-kpm | Resolved 'rrel_2' identifier with type ScType(0x221): ScAddr(485)
[30-Mar-23 10:10:38] | DEBUG | py-sc-kpm | Resolved 'nrel_basic_sequence' identifier with type ScType(0x421): ScAddr(271461)
[30-Mar-23 10:10:38] | DEBUG | py-sc-kpm | Resolved 'nrel_system_identifier' identifier with type ScType(0x421): ScAddr(3)
[30-Mar-23 10:10:38] | DEBUG | py-sc-kpm | Resolved 'nrel_answer' identifier with type ScType(0x421): ScAddr(13210)
